timestamp,http_requests_per_sec,http_p99_latency_ms,http_5xx_rate,cart_upstream_error_rate,product_upstream_error_rate,active_connections
2026-06-01T22:25:00Z,80.51,74.8,6.02,10.76,0.29,378
2026-06-01T22:25:30Z,77.29,51.1,8.86,14.01,0.16,399
2026-06-01T22:26:00Z,89.66,83.1,6.49,10.7,0.25,408
2026-06-01T22:26:30Z,72.31,57.1,7.23,13.72,0.15,374
2026-06-01T22:27:00Z,78.86,79.5,7.28,12.73,0.22,425
2026-06-01T22:27:30Z,67.65,66.0,6.68,12.86,0.14,404
2026-06-01T22:28:00Z,76.71,80.3,7.69,13.31,0.15,404
2026-06-01T22:28:30Z,87.47,79.7,7.74,11.55,0.11,385
2026-06-01T22:29:00Z,82.3,67.5,5.76,11.04,0.14,406
2026-06-01T22:29:30Z,82.61,83.4,6.66,11.2,0.11,401
2026-06-01T22:30:00Z,69.28,44.4,5.81,10.69,0.1,366
2026-06-01T22:30:30Z,78.97,78.7,7.25,12.07,0.07,391
2026-06-01T22:31:00Z,67.33,73.9,5.71,11.18,0.29,402
2026-06-01T22:31:30Z,73.62,90.2,7.33,14.48,0.11,366
2026-06-01T22:32:00Z,75.74,65.4,6.11,10.96,0.08,385
2026-06-01T22:32:30Z,85.15,75.1,7.08,12.34,0.1,358
2026-06-01T22:33:00Z,82.81,52.6,7.68,13.64,0.27,366
2026-06-01T22:33:30Z,71.87,85.6,7.08,13.46,0.17,383
2026-06-01T22:34:00Z,80.52,110.6,7.74,12.97,0.2,388
2026-06-01T22:34:30Z,82.77,61.5,7.43,10.91,0.24,370
2026-06-01T22:35:00Z,76.41,64.4,8.2,14.18,0.09,374
2026-06-01T22:35:30Z,75.19,85.7,7.84,13.74,0.01,367
2026-06-01T22:36:00Z,66.81,78.4,7.91,13.93,0.17,399
2026-06-01T22:36:30Z,65.85,58.5,8.38,13.32,0.01,392
2026-06-01T22:37:00Z,76.26,71.2,7.76,13.68,0.27,410
2026-06-01T22:37:30Z,78.64,56.1,6.22,11.59,0.19,393
2026-06-01T22:38:00Z,65.44,75.1,9.49,14.98,0.22,370
2026-06-01T22:38:30Z,80.21,82.5,8.49,13.08,0.13,384
2026-06-01T22:39:00Z,86.55,75.4,7.21,12.15,0.17,380
2026-06-01T22:39:30Z,82.22,47.9,8.71,14.66,0.1,384
2026-06-01T22:40:00Z,70.83,55.2,7.94,14.78,0.16,373
2026-06-01T22:40:30Z,84.11,48.1,8.06,13.7,0.16,363
2026-06-01T22:41:00Z,72.47,88.4,7.03,13.71,0.15,390
2026-06-01T22:41:30Z,70.43,76.7,7.27,11.6,0.2,397
2026-06-01T22:42:00Z,80.06,86.0,7.04,12.31,0.09,370
2026-06-01T22:42:30Z,72.16,72.9,9.37,14.9,0.1,395
2026-06-01T22:43:00Z,70.13,87.9,6.48,12.11,0.11,411
2026-06-01T22:43:30Z,82.39,46.3,7.16,13.76,0.11,412
2026-06-01T22:44:00Z,72.07,110.3,6.6,13.08,0.08,380
2026-06-01T22:44:30Z,72.76,97.9,9.25,14.94,0.14,389
2026-06-01T22:45:00Z,82.01,75.9,8.88,13.85,0.22,396
2026-06-01T22:45:30Z,71.63,84.8,7.39,12.71,0.24,379
2026-06-01T22:46:00Z,78.93,89.8,7.62,14.06,0.14,371
2026-06-01T22:46:30Z,73.09,81.7,7.97,15.37,0.02,379
2026-06-01T22:47:00Z,69.74,67.7,8.28,14.36,0.18,387
2026-06-01T22:47:30Z,68.77,96.7,7.57,13.27,0.11,378
2026-06-01T22:48:00Z,77.85,81.4,8.62,15.15,0.06,374
2026-06-01T22:48:30Z,56.17,61.2,7.6,13.69,0.03,383
2026-06-01T22:49:00Z,67.36,96.5,6.72,12.61,0.19,366
2026-06-01T22:49:30Z,73.78,90.5,8.09,15.87,0.14,366
2026-06-01T22:50:00Z,65.41,80.0,7.9,15.51,0.16,373
2026-06-01T22:50:30Z,69.96,78.1,7.9,15.11,0.28,385
2026-06-01T22:51:00Z,82.0,82.1,6.52,13.0,0.07,380
2026-06-01T22:51:30Z,73.96,55.0,8.31,13.64,0.05,372
2026-06-01T22:52:00Z,71.29,105.5,9.13,14.97,0.12,369
2026-06-01T22:52:30Z,74.78,70.4,9.71,16.06,0.02,390
2026-06-01T22:53:00Z,65.31,85.8,7.89,15.73,0.17,374
2026-06-01T22:53:30Z,59.27,80.7,9.32,15.9,0.14,401
2026-06-01T22:54:00Z,77.25,73.2,9.9,16.08,0.23,396
2026-06-01T22:54:30Z,73.63,85.7,7.83,14.75,0.01,383
2026-06-01T22:55:00Z,67.54,85.5,8.77,13.88,0.19,375
2026-06-01T22:55:30Z,72.1,76.1,9.0,14.66,0.29,362
2026-06-01T22:56:00Z,62.89,70.7,8.51,13.77,0.02,338
2026-06-01T22:56:30Z,75.94,100.6,7.35,13.97,0.26,366
2026-06-01T22:57:00Z,70.0,74.5,9.97,16.34,0.28,396
2026-06-01T22:57:30Z,77.78,67.6,6.99,12.95,0.09,376
2026-06-01T22:58:00Z,70.77,64.0,7.98,14.84,0.13,394
2026-06-01T22:58:30Z,61.25,57.8,7.63,14.6,0.09,391
2026-06-01T22:59:00Z,64.67,98.0,7.84,13.15,0.1,367
2026-06-01T22:59:30Z,70.18,54.7,8.58,14.77,0.21,397
2026-06-01T23:00:00Z,71.91,89.1,9.12,15.34,0.11,347
2026-06-01T23:00:30Z,57.95,80.9,9.65,16.74,0.11,383
2026-06-01T23:01:00Z,84.87,97.1,7.45,14.34,0.3,355
2026-06-01T23:01:30Z,66.34,68.6,7.75,14.15,0.16,384
2026-06-01T23:02:00Z,81.94,68.6,7.44,14.3,0.05,368
2026-06-01T23:02:30Z,74.47,80.1,9.77,16.04,0.06,384
2026-06-01T23:03:00Z,69.52,85.9,9.28,16.63,0.03,369
2026-06-01T23:03:30Z,69.42,85.3,10.1,16.42,0.16,393
2026-06-01T23:04:00Z,72.31,76.9,9.78,16.41,0.11,392
2026-06-01T23:04:30Z,69.15,67.6,8.0,15.28,0.17,384
2026-06-01T23:05:00Z,70.09,76.7,8.58,15.22,0.07,388
2026-06-01T23:05:30Z,81.09,82.5,9.44,17.24,0.19,398
2026-06-01T23:06:00Z,73.32,82.4,8.54,16.36,0.22,366
2026-06-01T23:06:30Z,79.55,72.1,8.24,14.25,0.18,387
2026-06-01T23:07:00Z,65.8,117.4,9.07,15.68,0.12,350
2026-06-01T23:07:30Z,63.94,71.5,9.78,17.01,0.27,359
2026-06-01T23:08:00Z,68.89,62.2,9.69,15.97,0.22,361
2026-06-01T23:08:30Z,72.34,71.9,8.31,13.94,0.22,357
2026-06-01T23:09:00Z,75.3,80.2,9.99,17.27,0.03,349
2026-06-01T23:09:30Z,63.37,72.4,7.8,14.23,0.21,385
2026-06-01T23:10:00Z,77.47,47.3,9.39,17.37,0.21,361
2026-06-01T23:10:30Z,69.66,88.0,9.34,15.4,0.29,363
2026-06-01T23:11:00Z,72.67,91.1,8.52,16.72,0.28,353
2026-06-01T23:11:30Z,66.28,91.4,9.58,15.99,0.06,358
2026-06-01T23:12:00Z,58.77,101.2,7.59,14.02,0.21,364
2026-06-01T23:12:30Z,68.4,71.6,9.73,16.63,0.15,410
2026-06-01T23:13:00Z,59.45,90.6,8.78,14.82,0.22,347
2026-06-01T23:13:30Z,79.26,85.5,9.7,17.67,0.17,390
2026-06-01T23:14:00Z,73.97,107.3,9.92,16.23,0.3,352
2026-06-01T23:14:30Z,72.95,96.4,9.88,16.2,0.15,370
2026-06-01T23:15:00Z,61.85,100.6,9.7,16.5,0.13,375
2026-06-01T23:15:30Z,74.74,67.2,8.99,17.25,0.07,368
2026-06-01T23:16:00Z,74.18,86.8,11.07,18.21,0.04,386
2026-06-01T23:16:30Z,72.81,75.7,8.96,17.61,0.01,374
2026-06-01T23:17:00Z,62.9,73.3,9.75,16.18,0.06,369
2026-06-01T23:17:30Z,69.14,111.0,9.4,16.74,0.03,344
2026-06-01T23:18:00Z,64.21,90.6,9.23,15.27,0.17,385
2026-06-01T23:18:30Z,63.34,93.3,9.53,15.29,0.21,374
2026-06-01T23:19:00Z,59.49,62.6,10.43,17.41,0.16,358
2026-06-01T23:19:30Z,65.0,103.2,10.52,18.16,0.18,353
2026-06-01T23:20:00Z,68.5,56.2,9.22,15.55,0.28,359
2026-06-01T23:20:30Z,67.75,82.2,10.84,18.53,0.25,346
2026-06-01T23:21:00Z,75.21,66.0,8.75,15.75,0.26,372
2026-06-01T23:21:30Z,75.65,95.4,9.06,16.77,0.09,397
2026-06-01T23:22:00Z,75.06,50.4,9.08,17.97,0.28,354
2026-06-01T23:22:30Z,69.87,89.2,7.95,15.57,0.09,378
2026-06-01T23:23:00Z,74.47,68.3,9.81,15.83,0.0,358
2026-06-01T23:23:30Z,70.27,84.8,10.32,18.1,0.23,373
2026-06-01T23:24:00Z,58.87,101.3,9.46,17.76,0.3,389
2026-06-01T23:24:30Z,80.51,78.9,9.46,16.19,0.24,372
2026-06-01T23:25:00Z,86.05,111.7,8.14,16.25,0.23,353
2026-06-01T23:25:30Z,68.79,120.4,10.9,18.81,0.17,352
2026-06-01T23:26:00Z,56.98,55.5,9.0,17.23,0.07,385
2026-06-01T23:26:30Z,68.48,93.3,9.45,15.73,0.26,364
2026-06-01T23:27:00Z,65.81,94.0,10.1,19.22,0.25,381
2026-06-01T23:27:30Z,66.13,112.9,9.14,15.49,0.2,369
2026-06-01T23:28:00Z,77.19,82.8,10.38,18.63,0.12,358
2026-06-01T23:28:30Z,64.73,105.8,9.44,15.98,0.2,367
2026-06-01T23:29:00Z,70.37,56.5,9.83,18.27,0.15,372
2026-06-01T23:29:30Z,60.83,78.5,9.79,16.9,0.27,347
2026-06-01T23:30:00Z,67.0,88.4,8.81,16.34,0.15,367
2026-06-01T23:30:30Z,76.48,78.6,10.86,18.41,0.24,350
2026-06-01T23:31:00Z,74.73,112.0,11.43,19.22,0.24,379
2026-06-01T23:31:30Z,76.93,102.4,9.35,15.78,0.08,340
2026-06-01T23:32:00Z,72.3,74.7,10.27,19.0,0.1,353
2026-06-01T23:32:30Z,62.04,107.6,10.4,17.1,0.22,370
2026-06-01T23:33:00Z,72.33,99.8,9.99,16.1,0.11,355
2026-06-01T23:33:30Z,84.2,77.9,10.31,16.82,0.23,380
2026-06-01T23:34:00Z,78.2,72.7,9.99,19.82,0.13,375
2026-06-01T23:34:30Z,69.45,81.3,10.31,17.77,0.28,381
2026-06-01T23:35:00Z,68.28,99.7,10.46,18.06,0.27,403
2026-06-01T23:35:30Z,63.32,95.0,10.08,19.54,0.16,363
2026-06-01T23:36:00Z,64.56,76.5,8.6,16.44,0.11,374
2026-06-01T23:36:30Z,59.32,56.8,9.4,18.13,0.24,374
2026-06-01T23:37:00Z,65.6,94.1,8.94,17.02,0.18,345
2026-06-01T23:37:30Z,73.45,110.5,9.07,17.58,0.09,372
2026-06-01T23:38:00Z,56.76,78.9,8.85,17.5,0.24,355
2026-06-01T23:38:30Z,55.97,97.4,10.56,19.12,0.27,379
2026-06-01T23:39:00Z,65.01,85.8,9.64,16.33,0.15,346
2026-06-01T23:39:30Z,67.65,101.5,8.65,16.6,0.2,360
2026-06-01T23:40:00Z,70.74,102.3,11.16,19.38,0.22,384
2026-06-01T23:40:30Z,67.9,105.5,9.59,17.45,0.02,347
2026-06-01T23:41:00Z,63.47,69.6,9.43,17.43,0.14,360
2026-06-01T23:41:30Z,66.11,86.6,10.97,19.98,0.16,348
2026-06-01T23:42:00Z,67.69,64.9,10.35,18.25,0.16,379
2026-06-01T23:42:30Z,62.92,74.9,10.44,18.56,0.08,364
2026-06-01T23:43:00Z,64.82,105.9,8.61,16.65,0.04,357
2026-06-01T23:43:30Z,63.55,86.1,11.55,19.43,0.16,383
2026-06-01T23:44:00Z,58.06,97.9,10.14,17.87,0.19,359
2026-06-01T23:44:30Z,76.57,70.8,11.37,20.12,0.16,381
2026-06-01T23:45:00Z,78.42,25.8,0.0,0.51,0.15,381
2026-06-01T23:45:30Z,57.9,11.7,0.0,0.29,0.05,352
2026-06-01T23:46:00Z,55.65,31.6,0.4,0.03,0.24,346
2026-06-01T23:46:30Z,62.12,12.4,0.0,0.29,0.04,369
2026-06-01T23:47:00Z,79.7,10.0,0.0,0.78,0.23,374
2026-06-01T23:47:30Z,75.63,26.3,0.91,0.6,0.1,376
2026-06-01T23:48:00Z,70.9,10.2,0.0,0.16,0.21,330
2026-06-01T23:48:30Z,59.61,10.2,0.0,0.37,0.22,349
2026-06-01T23:49:00Z,58.2,10.0,0.33,0.49,0.24,369
2026-06-01T23:49:30Z,83.08,10.0,0.0,0.16,0.08,369
2026-06-01T23:50:00Z,67.61,10.0,1.5,0.71,0.27,380
2026-06-01T23:50:30Z,61.26,18.9,0.0,0.74,0.12,340
2026-06-01T23:51:00Z,65.92,12.1,1.5,0.29,0.27,399
2026-06-01T23:51:30Z,59.89,10.0,0.54,0.01,0.11,351
2026-06-01T23:52:00Z,59.42,36.5,0.0,0.26,0.07,421
2026-06-01T23:52:30Z,55.02,15.2,0.34,0.79,0.05,363
2026-06-01T23:53:00Z,59.0,23.3,0.0,0.06,0.29,366
2026-06-01T23:53:30Z,58.24,11.9,0.0,0.03,0.02,376
2026-06-01T23:54:00Z,72.4,32.0,0.0,0.55,0.27,347
2026-06-01T23:54:30Z,73.28,34.0,0.0,0.45,0.07,367
2026-06-01T23:55:00Z,65.17,17.5,0.12,0.02,0.01,373
2026-06-01T23:55:30Z,58.85,10.0,1.36,0.1,0.01,368
2026-06-01T23:56:00Z,68.34,19.4,0.11,0.21,0.22,331
2026-06-01T23:56:30Z,56.36,10.0,1.33,0.07,0.22,357
2026-06-01T23:57:00Z,61.38,10.0,0.74,0.39,0.08,352
2026-06-01T23:57:30Z,67.4,10.0,0.0,0.23,0.22,361
2026-06-01T23:58:00Z,67.72,21.5,0.38,0.04,0.19,364
2026-06-01T23:58:30Z,57.21,10.0,0.32,0.11,0.3,365
2026-06-01T23:59:00Z,69.82,10.0,0.67,0.13,0.12,365
2026-06-01T23:59:30Z,66.09,30.8,0.0,0.78,0.16,381
